year,company,industry,결산년도,주가,자본총계,매출액,영업이익,당기순익,영업흐름,BPS,PBR,부채율,매출증가,영익률,지배ROE,매출이익
12,JYP Ent.,음악,12년12월(4Q),5450,141,87,-9,-43,-13,581,9.37,74.27,-70.39,-10.12,-29.65,21.39
12,JYP Ent.,음악,12년09월(3Q),4805,136,25,-10,-10,-3,589,8.16,31.72,-70.39,-37.79,-27.13,24.04
12,JYP Ent.,음악,12년06월(2Q),4345,146,15,-13,-9,-2,630,6.9,23.55,-70.39,-90.51,-24.21,15.17
12,JYP Ent.,음악,12년03월(1Q),5500,155,11,-17,-15,-22,669,8.22,19.21,-70.39,-156.84,-37.61,-0.82
19,KB금융,은행,19년09월(3Q),42700,387403,36716,12482,9407,2763,94212,0.45,1206.64,4.45,9.59,9.98,17.83
19,KB금융,은행,19년06월(2Q),45850,372023,36939,13102,9915,32690,91909,0.5,1239.11,9.83,10.41,10.86,18.25
19,KB금융,은행,19년03월(1Q),41850,358273,36464,11592,8459,60612,88284,0.47,1269.62,14.14,9.4,9.46,18.25
18,KB금융,은행,18년12월(4Q),46500,357130,36615,3881,1928,9061,87710,0.53,1242.89,16.37,3.52,2.16,20.97
18,KB금융,은행,18년09월(3Q),54200,355892,35151,13282,9540,-10026,87338,0.62,1242.3,14.05,14.11,10.87,23.92
18,KB금융,은행,18년06월(2Q),52800,345935,33632,13240,9468,-24444,84961,0.62,1239.38,13.46,11.67,11.1,19.36
18,KB금융,은행,18년03월(1Q),60700,336305,31948,12272,9684,-64167,82659,0.73,1242.88,17.18,11.98,11.45,20.93
17,KB금융,은행,17년12월(4Q),63400,340448,31465,8469,5537,19101,83219,0.76,1182.97,20.58,7.01,6.54,17.92
17,KB금융,은행,17년09월(3Q),56100,337272,30820,11654,8974,-17379,82172,0.68,1183.26,24.2,12.3,10.83,22.83
17,KB금융,은행,17년06월(2Q),57700,328780,29641,11161,10047,-38261,79817,0.72,1184.29,20.27,13.9,12.4,25.75
17,KB금융,은행,17년03월(1Q),49000,316023,27264,8868,8876,-11821,76836,0.64,1105.26,10.55,9.2,11.17,19.19
16,KB금융,은행,16년12월(4Q),42800,312614,26094,-3374,4631,-10108,75865,0.56,1101.72,3.4,-5.54,5.98,28.75
16,KB금융,은행,16년09월(3Q),37850,299366,24816,7214,5774,-3204,78059,0.48,1075.28,-2.86,10.5,7.65,23.3
16,KB금융,은행,16년06월(2Q),32600,295837,24646,6250,5954,28273,76724,0.42,1060.09,-4.69,11.59,7.97,28.65
16,KB금융,은행,16년03월(1Q),31850,291179,24663,6679,5542,-3711,75111,0.42,1053.76,-9.05,9.53,7.57,21.5
15,KB금융,은행,15년12월(4Q),33150,289027,25236,3460,3517,9476,74234,0.45,1038.53,-11.93,7.51,4.87,34.01
15,KB금융,은행,15년09월(3Q),35250,285904,25547,5413,4239,11389,73439,0.48,1035.47,-12.57,7.77,5.88,22.27
15,KB금융,은행,15년06월(2Q),36900,281965,25858,3979,3385,24316,72444,0.51,1025.43,-12.33,7.36,4.76,28.62
15,KB금융,은행,15년03월(1Q),39300,279301,27117,5359,6132,-23245,71772,0.55,1030.52,-6.45,10.21,8.79,29.27
14,KB금융,은행,14년12월(4Q),36150,275127,28654,3657,2070,14272,70700,0.51,1020.78,-6.18,6.55,2.99,29.36
14,KB금융,은행,14년09월(3Q),38550,271215,29221,5843,4499,-17842,69695,0.55,1012.29,-3.26,11.29,6.72,31.44
14,KB금융,은행,14년06월(2Q),35200,264343,29493,5254,3989,23314,67925,0.52,1031.48,-4.25,9.21,6.03,28.17
14,KB금융,은행,14년03월(1Q),37250,260146,28985,4837,3592,13023,66856,0.56,1044.74,-9.48,9.7,5.55,30.94
13,KB금융,은행,13년12월(4Q),42250,259823,30541,4581,2700,-49772,67250,0.63,1024.49,-11.22,8.54,4.21,30.69
13,KB금융,은행,13년09월(3Q),37600,253599,30205,5845,4266,39740,65639,0.57,1070.98,-15.33,11.56,6.78,31.2
13,KB금융,은행,13년06월(2Q),34200,249456,30803,4515,1653,-40920,64567,0.53,1076.87,-14.19,7.55,2.63,27.59
13,KB금융,은행,13년03월(1Q),37500,250833,32020,5329,4129,-12503,64390,0.58,1042.87,-11.37,8.59,6.66,26.61
12,KB금융,은행,12년12월(4Q),37900,247631,34400,2737,1150,52975,63591,0.6,1053.94,-5.97,4.55,1.8,29.11
12,KB금융,은행,12년09월(3Q),39700,246080,35675,6018,4631,-11345,63176,0.63,1083.42,-0.73,9.5,7.7,27.35
12,KB금융,은행,12년06월(2Q),36900,239935,35899,7473,5534,8111,61611,0.6,1105.46,4.24,12.19,9.38,28.77
12,KB금융,은행,12년03월(1Q),41350,234166,36127,8094,6086,26705,60133,0.69,1116.43,10.81,11.69,10.49,25.88
19,KT,통신사,19년12월(4Q),27000,151870,61955,1483,-68,5354,55504,0.49,124.28,3.35,2.39,0.72,100
19,KT,통신사,19년09월(3Q),27450,152311,62137,3124,2133,9381,55316,0.5,121,4.46,5.03,5.61,100
19,KT,통신사,19년06월(2Q),28350,150046,60985,2883,2031,11808,54586,0.52,123.06,5.02,4.73,5.23,100
19,KT,통신사,19년03월(1Q),27400,147385,58344,4021,2598,10908,53750,0.51,125.59,2.17,6.89,7,100
18,KT,통신사,18년12월(4Q),29800,147313,59945,958,181,6939,53745,0.55,118.51,-1.83,1.6,0.55,100
18,KT,통신사,18년09월(3Q),30150,145672,59485,3695,2395,13438,53180,0.57,124.1,2.09,6.21,6.88,100
18,KT,통신사,18년06월(2Q),27400,143028,58069,3991,2807,11783,52321,0.52,109.53,-0.61,6.87,7.92,100
18,KT,통신사,18년03월(1Q),27550,140098,57102,3971,2241,7944,51355,0.54,117.47,1.76,6.95,6.46,100
17,KT,통신사,17년12월(4Q),30250,132106,61066,1337,-1235,7370,48531,0.62,125.05,1.42,2.19,-4.26,100
17,KT,통신사,17년09월(3Q),29150,132871,58266,3773,2026,12672,48778,0.6,121.06,5.36,6.48,6.11,100
17,KT,통신사,17년06월(2Q),32600,130544,58425,4473,2581,13315,48030,0.68,113.15,2.9,7.66,7.68,100
17,KT,통신사,17년03월(1Q),31900,127833,56117,4170,2243,5421,47196,0.68,135.48,1.75,7.43,7.01,100
16,KT,통신사,16년12월(4Q),29400,127948,60211,2263,930,9502,47113,0.62,139.06,1.04,3.76,2.93,100
16,KT,통신사,16년09월(3Q),31900,126677,55299,4016,2345,11809,46722,0.68,137.9,0.69,7.26,7.53,100
16,KT,통신사,16년06월(2Q),29650,124301,56776,4270,2552,17128,45916,0.65,130.28,4.53,7.52,8.36,100
16,KT,통신사,16년03월(1Q),29800,121923,55150,3851,2151,9268,45065,0.66,141.83,2.15,6.98,6.84,100
15,KT,통신사,15년12월(4Q),28250,121655,59589,2672,-971,4774,44851,0.63,141.18,10.8,4.48,-4.6,100
15,KT,통신사,15년09월(3Q),30700,123605,54922,3433,1260,17727,45594,0.67,154.44,-2.92,6.25,4.26,100
15,KT,통신사,15년06월(2Q),28450,122328,54313,3688,3218,11295,45119,0.63,153.63,-3.59,6.79,11.13,100
15,KT,통신사,15년03월(1Q),29000,120419,53987,3136,2806,8503,43981,0.66,187.48,-4.32,5.81,10.01,100
14,KT,통신사,14년12월(4Q),31250,117903,53781,34,-2421,6320,42921,0.73,186.47,-13.46,0.06,-9.28,100
14,KT,통신사,14년09월(3Q),34300,119261,56574,2915,740,7199,44561,0.77,186.08,-1.35,5.15,1.82,100
14,KT,통신사,14년06월(2Q),30550,118316,56336,-8379,-7572,-287,44389,0.69,188.35,-2.14,-14.87,-28.35,100
14,KT,통신사,14년03월(1Q),29550,126037,56425,1364,-409,5932,47580,0.62,172.28,-7.57,2.42,-2.48,100
13,KT,통신사,13년12월(4Q),31550,128649,62145,-1840,-5425,12953,48552,0.65,170.86,0.02,-2.96,-18.62,100
13,KT,통신사,13년09월(3Q),35950,132331,57346,3078,1363,12538,50408,0.71,157.86,-7.33,5.37,3.48,100
13,KT,통신사,13년06월(2Q),35800,130808,57570,3483,1334,14010,49965,0.72,156.03,0.43,6.05,3.6,100
13,KT,통신사,13년03월(1Q),35300,129395,61045,3673,2126,1610,49603,0.71,163.34,6.67,6.02,5.97,100
12,KT,통신사,12년12월(4Q),35500,132180,62130,256,928,18576,50707,0.7,161.45,9.73,0.41,2.88,100
12,KT,통신사,12년09월(3Q),35200,132073,61882,2509,3698,9533,50893,0.69,155.84,23.96,4.05,11.69,100
12,KT,통신사,12년06월(2Q),30350,126958,57323,3537,2373,21156,49496,0.61,153.39,7.29,6.17,7.32,100
12,KT,통신사,12년03월(1Q),31450,124490,57229,5791,4056,7990,48703,0.65,166.03,8.48,10.12,13.09,100
19,KT&G,공기업,19년09월(3Q),105500,85623,13222,3825,3221,-2278,64338,1.64,24.17,11.81,28.93,15.37,57.59
19,KT&G,공기업,19년06월(2Q),98500,82524,12578,3991,3245,4641,62091,1.59,31.43,12.34,31.73,16.07,59.02
19,KT&G,공기업,19년03월(1Q),103500,79292,11850,3482,2738,7225,59747,1.73,35.91,11,29.38,13.69,57.94
18,KT&G,공기업,18년12월(4Q),101500,81331,11017,2639,1267,-2381,61237,1.66,24.86,5.13,23.95,6.35,58.25
18,KT&G,공기업,18년09월(3Q),104000,80271,11825,3569,2575,1424,60454,1.72,29.81,-7.53,30.18,13.21,59.4
18,KT&G,공기업,18년06월(2Q),107000,77596,11197,3230,2651,5563,58496,1.83,30.44,-3.61,28.84,14.08,58.7
18,KT&G,공기업,18년03월(1Q),1e+05,74993,10676,3114,2494,3615,56590,1.77,34.51,-9.43,29.17,13.09,59.4
17,KT&G,공기업,17년12월(4Q),115500,78298,10479,2229,3468,2295,59000,1.96,27.48,-5.05,21.27,18.31,56.93
17,KT&G,공기업,17년09월(3Q),105500,74674,12789,4216,3078,7224,56360,1.87,35.35,4.81,32.96,16.97,59.52
17,KT&G,공기업,17년06월(2Q),117000,71527,11617,3863,2746,4128,54069,2.16,28.12,6.76,33.26,15.79,60.25
17,KT&G,공기업,17년03월(1Q),97500,68532,11787,3953,2350,-2215,51889,1.88,35.35,8.01,33.54,13.55,59.44
16,KT&G,공기업,16년12월(4Q),101000,71178,11036,3045,4053,6907,53706,1.88,37.85,27.34,27.59,24.07,58.72
16,KT&G,공기업,16년09월(3Q),125000,67032,12202,4263,2499,2894,50676,2.47,31.94,7.57,34.94,15.4,60.89
16,KT&G,공기업,16년06월(2Q),136500,64387,10881,3459,2856,3265,48818,2.8,33.97,5.45,31.79,18.29,59.58
16,KT&G,공기업,16년03월(1Q),110000,61601,10913,3930,2847,1911,46795,2.35,40.93,-4.01,36.01,18.49,61.14
15,KT&G,공기업,15년12월(4Q),104500,62755,8667,2579,1622,1410,47679,2.19,38.21,-17.5,29.75,10.62,66.09
15,KT&G,공기업,15년09월(3Q),111500,61280,11344,3705,3006,3595,46589,2.39,36.24,2.52,32.67,20.48,57.98
15,KT&G,공기업,15년06월(2Q),94900,58351,10319,3090,2607,6383,44439,2.14,34.85,3.99,29.94,18.54,56.4
15,KT&G,공기업,15년03월(1Q),88700,55843,11369,4285,3088,1204,42570,2.08,32.76,17.98,37.69,22.19,63.91
14,KT&G,공기업,14년12월(4Q),76100,57081,10505,2872,1744,428,43481,1.75,29.97,6.42,27.34,12.75,54.43
14,KT&G,공기업,14년09월(3Q),94500,55905,11065,3382,2669,1688,42593,2.22,32.46,8.05,30.57,20.04,56.18
14,KT&G,공기업,14년06월(2Q),89500,53273,9923,2863,1843,2945,40660,2.2,31.5,8.5,28.85,14.5,55.36
14,KT&G,공기업,14년03월(1Q),80000,51511,9637,2601,1882,2592,39350,2.03,39.03,7.55,27,14.86,54.94
13,KT&G,공기업,13년12월(4Q),74500,53655,9871,2228,788,-174,40891,1.82,31.86,3.43,22.58,6.1,54.19
13,KT&G,공기업,13년09월(3Q),77000,52728,10240,2930,895,-1118,40205,1.92,32.12,-3.69,28.61,7.22,55.21
13,KT&G,공기업,13년06월(2Q),74200,51870,9145,2487,1927,2223,39533,1.88,36.17,-9.04,27.19,15.62,56.15
13,KT&G,공기업,13년03월(1Q),76600,50060,8960,2488,1983,4902,38205,2,39.73,-6.81,27.77,16.25,57.95
12,KT&G,공기업,12년12월(4Q),80800,51944,9544,1813,1056,-3452,39550,2.04,30.83,0.03,19,8.46,54.71
12,KT&G,공기업,12년09월(3Q),84700,51054,10633,3170,2227,2505,38931,2.18,39.14,1.67,29.81,18.48,58.91
12,KT&G,공기업,12년06월(2Q),81200,48885,10054,2717,2105,2261,37392,2.17,36.78,11.89,27.02,18.25,56.07
12,KT&G,공기업,12년03월(1Q),80400,47005,9616,2659,1863,5915,36066,2.23,38.52,16.63,27.66,16.25,55.28
19,LG상사,상사,19년09월(3Q),17150,17995,27598,292,90,-1032,34732,0.49,211.03,7.3,1.06,0.6,6.36
19,LG상사,상사,19년06월(2Q),17800,17600,26151,506,1016,129,34092,0.52,222.18,11.29,1.93,27.81,7.61
19,LG상사,상사,19년03월(1Q),16050,16490,25427,533,892,382,31636,0.51,245.42,6.5,2.1,28.06,7.43
18,LG상사,상사,18년12월(4Q),15350,15495,26790,36,-151,1417,29140,0.53,225.13,-22.17,0.13,-8.6,5.51
18,LG상사,상사,18년09월(3Q),22150,15548,25720,470,295,163,29526,0.75,244.92,-22.34,1.83,8.08,7.18
18,LG상사,상사,18년06월(2Q),24150,15620,23498,544,277,-876,29759,0.81,238.86,-22.07,2.32,6.5,8.19
18,LG상사,상사,18년03월(1Q),27300,15110,23874,607,-781,-396,28703,0.95,252.25,-21.92,2.54,-30.37,7.8
17,LG상사,상사,17년12월(4Q),27150,15855,34423,266,-108,1341,30840,0.88,213.32,8.8,0.77,-4.52,4.87
17,LG상사,상사,17년09월(3Q),27300,16855,33118,650,308,169,33072,0.83,237.48,12.58,1.96,6.96,5.99
17,LG상사,상사,17년06월(2Q),31050,16323,30153,392,145,-437,32065,0.97,225.8,5.96,1.3,2.12,5.77
17,LG상사,상사,17년03월(1Q),32200,15938,30578,814,537,733,31330,1.03,236.76,1.41,2.66,14.87,6.88
16,LG상사,상사,16년12월(4Q),29250,16454,31639,515,109,401,32246,0.91,214.66,-15.83,1.63,1.58,6.23
16,LG상사,상사,16년09월(3Q),34900,15608,29419,216,96,-95,30577,1.14,230,-18.68,0.74,1.89,5.58
16,LG상사,상사,16년06월(2Q),37650,16310,28456,564,306,1233,31938,1.18,219.13,-11.15,1.98,7.82,6.96
16,LG상사,상사,16년03월(1Q),35800,16015,30153,446,336,764,31303,1.14,224.48,14.01,1.48,7.85,6.18
15,LG상사,상사,15년12월(4Q),33800,15433,37590,6,-2372,4193,30967,1.09,248.83,33.29,0.02,-72.53,3.62
15,LG상사,상사,15년09월(3Q),27150,17958,36177,299,5,840,37502,0.72,251.79,24.76,0.83,-1.88,4.4
15,LG상사,상사,15년06월(2Q),38900,17622,32029,303,64,635,37039,1.05,238.39,5.53,0.95,-0.11,4.11
15,LG상사,상사,15년03월(1Q),37650,15574,26449,209,132,-2690,36709,1.03,230.57,1.05,0.79,3.42,3.29
14,LG상사,상사,14년12월(4Q),28700,15652,28202,464,1,2251,36834,0.78,212.85,-2.77,1.65,0.36,4.32
14,LG상사,상사,14년09월(3Q),25700,15494,28997,349,-23,-293,36547,0.7,236.05,-8.41,1.2,-0.58,3.87
14,LG상사,상사,14년06월(2Q),28750,15413,30351,671,-311,37,36461,0.79,239.55,-2.79,2.21,-8.55,5
14,LG상사,상사,14년03월(1Q),28200,16256,26173,236,194,1488,38428,0.73,202.74,-9.25,0.9,5.02,4.32
13,LG상사,상사,13년12월(4Q),28750,16135,29006,83,-274,680,38101,0.75,202.26,-6.65,0.29,-6.76,3.56
13,LG상사,상사,13년09월(3Q),32350,16166,31661,148,32,-964,38506,0.84,217.64,-4.58,0.47,1.32,3.68
13,LG상사,상사,13년06월(2Q),31850,17126,31220,148,102,-2308,40269,0.79,211.65,-4.67,0.48,2.8,3.71
13,LG상사,상사,13년03월(1Q),41850,16811,28840,603,581,858,39471,1.06,206.27,-6.77,2.09,15.32,5.36
12,LG상사,상사,12년12월(4Q),48350,16156,31073,668,907,1641,37919,1.28,206.85,-7.22,2.15,24.79,4.99
12,LG상사,상사,12년09월(3Q),46750,16546,33181,270,341,1998,38734,1.21,234.34,-12.36,0.81,8.58,4.06
12,LG상사,상사,12년06월(2Q),35300,14826,32748,443,338,-926,37440,0.94,225.97,-7.45,1.35,8.75,4.58
12,LG상사,상사,12년03월(1Q),51400,14450,30935,674,706,1851,36541,1.41,224.06,-6.63,2.18,19.37,5.69
19,LG생활건강,화장품,19년12월(4Q),1261000,42371,20133,2410,1338,3548,238042,5.3,53.26,18.53,11.97,12.97,62.78
19,LG생활건강,화장품,19년09월(3Q),1307000,41550,19649,3118,2171,2910,233402,5.6,54.98,13.1,15.87,21.62,61.54
19,LG생활건강,화장품,19년06월(2Q),1313000,39129,18325,3015,2115,2191,219960,5.97,47,10.89,16.45,22.44,61.87
19,LG생활건강,화장품,19년03월(1Q),1417000,36831,18748,3221,2258,2747,206995,6.85,56.71,12.99,17.18,25.15,61.94
18,LG생활건강,화장품,18년12월(4Q),1101000,35940,16985,2108,1013,2033,202222,5.44,46.8,14.18,12.41,11.6,61.41
18,LG생활건강,화장품,18년09월(3Q),1276000,34986,17372,2775,2072,2638,196868,6.48,48.57,10.6,15.98,24.52,59.23
18,LG생활건강,화장품,18년06월(2Q),1396000,33130,16526,2673,1874,1384,186551,7.48,48.43,11.05,16.17,23.53,59.89
18,LG생활건강,화장품,18년03월(1Q),1208000,31225,16592,2837,1964,2116,175820,6.87,57.04,6.45,17.1,25.66,59.62
17,LG생활건강,화장품,17년12월(4Q),1189000,30818,14876,1851,820,3182,173108,6.87,55.06,2.08,12.45,10.88,59.34
17,LG생활건강,화장품,17년09월(3Q),936000,30094,15708,2528,1876,1239,169062,5.54,56.08,0.47,16.09,26.06,55.74
17,LG생활건강,화장품,17년06월(2Q),994000,28198,14881,2322,1682,420,158507,6.27,59.48,-4.23,15.61,24.82,56.28
17,LG생활건강,화장품,17년03월(1Q),811000,26484,15586,2598,1805,2514,148599,5.46,77.6,2.58,16.67,27.79,57.71
16,LG생활건강,화장품,16년12월(4Q),857000,26208,14573,1779,671,1892,146927,5.83,71.78,9.68,12.21,10.32,60.42
16,LG생활건강,화장품,16년09월(3Q),955000,25733,15635,2442,1921,1715,144475,6.61,75.58,12.74,15.62,31.37,58.89
16,LG생활건강,화장품,16년06월(2Q),1117000,24080,15539,2254,1594,1454,135284,8.26,80.78,18.52,14.51,28.09,60.58
16,LG생활건강,화장품,16년03월(1Q),945000,22053,15194,2335,1606,2074,123974,7.62,92.42,16.7,15.37,30.43,60.38
15,LG생활건강,화장품,15년12월(4Q),1050000,21153,13287,1474,931,2589,118986,8.82,99.24,13,11.1,18.22,60
15,LG생활건강,화장품,15년09월(3Q),854000,20587,13868,1902,1360,856,115889,7.37,103.79,12.71,13.71,27.81,56.67
15,LG생활건강,화장품,15년06월(2Q),774000,18680,13110,1680,1169,1133,105402,7.34,118.69,14.77,12.82,26.37,57.75
15,LG생활건강,화장품,15년03월(1Q),841000,17543,13019,1785,1244,1800,98920,8.5,132.84,15.38,13.71,29.6,58.54
14,LG생활건강,화장품,14년12월(4Q),623000,17085,11759,1111,765,1214,96417,6.46,124.08,14.54,9.45,18.8,56.27
14,LG생활건강,화장품,14년09월(3Q),507000,16637,12304,1502,1047,1374,93933,5.4,128.51,6.83,12.21,26.59,54.91
14,LG생활건강,화장품,14년06월(2Q),455500,15779,11423,1215,831,740,89205,5.11,138.6,6.21,10.63,21.98,54.53
14,LG생활건강,화장품,14년03월(1Q),459500,15172,11284,1283,904,1330,85806,5.36,136.27,5.23,11.37,24.92,54.49
13,LG생활건강,화장품,13년12월(4Q),548000,14754,10266,848,597,1035,83516,6.56,132.83,15.4,8.26,16.63,53.12
13,LG생활건강,화장품,13년09월(3Q),545000,14822,11518,1455,1171,928,83033,6.56,140.29,9.29,12.64,33.66,52.08
13,LG생활건강,화장품,13년06월(2Q),558000,13889,10755,1202,857,398,78086,7.15,155.45,9.64,11.17,26.19,53.07
13,LG생활건강,화장품,13년03월(1Q),616000,13032,10723,1459,1032,1534,73504,8.38,172.52,10.35,13.6,33.37,53.95
12,LG생활건강,화장품,12년12월(4Q),657000,12716,8897,793,536,372,71816,9.15,117.38,6.7,8.91,17.63,51.43
12,LG생활건강,화장품,12년09월(3Q),635000,12477,10539,1313,905,411,70509,9.01,129.26,13.71,12.46,30.89,50.08
12,LG생활건강,화장품,12년06월(2Q),617000,11649,9809,1050,763,252,65959,9.35,137.94,13.28,10.71,27.95,50.87
12,LG생활건강,화장품,12년03월(1Q),595000,10801,9718,1299,916,1345,61313,9.7,160.45,17.14,13.37,35.67,52.34
19,LG유플러스,통신사,19년12월(4Q),14200,73496,29178,1872,1033,4790,16218,0.88,144.11,5.22,6.41,5.86,156.19
19,LG유플러스,통신사,19년09월(3Q),13650,70165,32442,1559,1045,4024,16070,0.85,126.97,8.43,4.81,6,72.07
19,LG유플러스,통신사,19년06월(2Q),14500,69117,31996,1486,985,8028,15830,0.92,113.4,7.34,4.64,5.74,100
19,LG유플러스,통신사,19년03월(1Q),15450,68108,30204,1946,1326,5684,15599,0.99,111.69,1.36,6.44,7.76,75.72
18,LG유플러스,통신사,18년12월(4Q),17650,68534,27731,1139,753,7598,15696,1.12,103.4,-16.68,4.11,4.42,152.12
18,LG유플러스,통신사,18년09월(3Q),18300,67679,29919,2281,1538,1479,15501,1.18,92.97,-2.21,7.62,9.19,76.48
18,LG유플러스,통신사,18년06월(2Q),14000,66148,29807,2111,1371,7061,15150,0.92,100.21,-0.96,7.08,8.38,100
18,LG유플러스,통신사,18년03월(1Q),12250,64773,29799,1877,1155,4556,14835,0.83,110.15,3.4,6.3,7.89,75.11
17,LG유플러스,통신사,17년12월(4Q),14000,52330,33282,2013,1356,5829,11985,1.17,128.08,6.6,6.05,10.52,120.53
17,LG유플러스,통신사,17년09월(3Q),13350,50834,30596,2141,1428,4422,11643,1.15,131.64,11.79,7,11.4,77.67
17,LG유플러스,통신사,17년06월(2Q),15600,49412,30097,2080,1362,8117,11317,1.38,140.5,4.53,6.91,11.19,100
17,LG유플러스,통신사,17년03월(1Q),14300,48054,28820,2028,1325,4427,11006,1.3,150.18,6.24,7.04,11.01,100
16,LG유플러스,통신사,16년12월(4Q),11450,48263,31221,1844,1180,6247,11054,1.04,148.41,9.12,5.91,9.9,116.08
16,LG유플러스,통신사,16년09월(3Q),11750,47134,27370,2114,1339,3262,10795,1.09,150.17,0.75,7.72,11.52,81.66
16,LG유플러스,통신사,16년06월(2Q),10900,45795,28791,1801,1308,7854,10488,1.04,164.17,8.18,6.26,11.59,100
16,LG유플러스,통신사,16년03월(1Q),11050,44492,27128,1706,1101,4885,10189,1.08,169.55,6.14,6.29,9.9,100
15,LG유플러스,통신사,15년12월(4Q),10400,44484,28611,1131,396,4194,10187,1.02,168.66,6.61,3.95,3.57,100
15,LG유플러스,통신사,15년09월(3Q),12100,44234,27168,1721,1136,4063,10130,1.19,166.73,-1.63,6.34,10.41,100
15,LG유플러스,통신사,15년06월(2Q),9860,43107,26614,1924,1159,7442,9872,1,173.75,-4.05,7.23,10.9,100
15,LG유플러스,통신사,15년03월(1Q),11000,41961,25560,1547,822,2230,9609,1.14,181.3,-8.07,6.05,7.87,100
14,LG유플러스,통신사,14년12월(4Q),11500,41778,26837,1906,853,8060,9567,1.2,187.53,-8.97,7.1,8.25,100
14,LG유플러스,통신사,14년09월(3Q),12350,41033,27618,1745,820,4827,9396,1.31,191.57,-4.08,6.32,8.14,100
14,LG유플러스,통신사,14년06월(2Q),9220,40139,27739,980,336,6097,9189,1,197.49,0.38,3.53,3.34,100
14,LG유플러스,통신사,14년03월(1Q),10450,39836,27804,1132,268,1170,9120,1.15,200.26,-2.77,4.07,2.69,100
13,LG유플러스,통신사,13년12월(4Q),10750,40226,29480,1249,481,6676,9209,1.17,192.72,7,4.24,4.8,100
13,LG유플러스,통신사,13년09월(3Q),11550,39817,28792,1492,756,2789,9116,1.27,185.17,2.06,5.18,7.66,100
13,LG유플러스,통신사,13년06월(2Q),11950,39078,27634,1448,815,3749,8947,1.34,184.03,-0.87,5.24,8.44,100
13,LG유플러스,통신사,13년03월(1Q),8160,38202,28597,1232,743,4563,8746,0.93,206.69,12.56,4.31,7.87,100
12,LG유플러스,통신사,12년12월(4Q),7800,37485,27552,721,-112,8734,8582,0.91,195.82,12.89,2.62,-1.21,100
12,LG유플러스,통신사,12년09월(3Q),7280,37301,28212,-103,-384,3066,9827,0.74,201.86,20,-0.37,-4.09,100
12,LG유플러스,통신사,12년06월(2Q),5540,37801,27877,-15,-321,1502,7683,0.72,200.83,22,-0.06,-3.38,100
12,LG유플러스,통신사,12년03월(1Q),6800,38171,25406,665,221,5444,7755,0.88,195.95,20.42,2.62,2.3,100
19,LG전자,전자,19년09월(3Q),67400,174509,157006,7815,3457,13431,85085,0.79,170.5,1.77,4.98,6.43,26.17
19,LG전자,전자,19년06월(2Q),79300,170950,156293,6522,1060,7656,83348,0.95,168.31,4.06,4.17,2.45,25.31
19,LG전자,전자,19년03월(1Q),75100,169397,149151,9006,5780,4375,82462,0.91,171.18,-1.38,6.04,15.68,25.11
18,LG전자,전자,18년12월(4Q),62300,163069,157723,757,-807,13566,79068,0.79,171.84,-7.02,0.48,-4.74,22.11
18,LG전자,전자,18년09월(3Q),71000,164460,154271,7488,4971,12692,80284,0.88,174.04,1.33,4.85,11.42,25.06
18,LG전자,전자,18년06월(2Q),83000,157594,150193,7710,3265,8901,79137,1.05,172.38,3.22,5.13,8.02,26.09
18,LG전자,전자,18년03월(1Q),109500,154560,151230,11078,7299,10257,77569,1.41,166.71,3.18,7.33,21.07,25.19
17,LG전자,전자,17년12월(4Q),106000,146737,169635,3669,1828,12,73378,1.44,180.92,14.79,2.16,3.44,21.45
17,LG전자,전자,17년09월(3Q),82400,149249,152241,5161,3361,4337,74977,1.1,175.56,15.12,3.39,9.59,23.67
17,LG전자,전자,17년06월(2Q),80200,144081,145514,6641,5149,9364,72235,1.11,173.06,3.92,4.56,15.71,25.57
17,LG전자,전자,17년03월(1Q),67900,136916,146572,9215,8357,7950,68378,0.99,178.45,9.69,6.29,26.18,25.2
16,LG전자,전자,16년12월(4Q),51600,133567,147778,-352,-2587,6903,66536,0.78,183.42,1.49,-0.24,-11.07,22.59
